1, none, minecraft:the_void, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
303, desert, minecraft:desert, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
304, desert, minecraft:desert, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
305, desert, minecraft:desert, MONSTER, cataclysm:koboleton, 10, 1, 2
306, desert, minecraft:desert, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
307, desert, minecraft:desert, MONSTER, born_in_chaos_v1:baby_skeleton, 20, 1, 2
308, desert, minecraft:desert, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
309, desert, minecraft:desert, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
310, desert, minecraft:desert, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 1
311, desert, minecraft:desert, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
312, desert, minecraft:desert, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
313, desert, minecraft:desert, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
314, desert, minecraft:desert, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
315, desert, minecraft:desert, MONSTER, born_in_chaos_v1:zombie_bruiser, 12, 1, 1
316, desert, minecraft:desert, MONSTER, alexsmobs:centipede_head, 10, 1, 1
317, desert, minecraft:desert, MONSTER, alexsmobs:guster, 35, 1, 2
318, desert, minecraft:desert, MONSTER, alexsmobs:farseer, 30, 1, 1
319, desert, minecraft:desert, MONSTER, alexsmobs:murmur, 10, 1, 1
320, desert, minecraft:desert, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
321, desert, minecraft:desert, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
322, desert, minecraft:desert, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
323, desert, minecraft:desert, CREATURE, minecraft:rabbit, 10, 2, 3
324, desert, minecraft:desert, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
325, desert, minecraft:desert, CREATURE, alexsmobs:roadrunner, 10, 2, 2
326, desert, minecraft:desert, CREATURE, alexsmobs:rattlesnake, 12, 1, 2
327, desert, minecraft:desert, CREATURE, alexsmobs:tarantula_hawk, 10, 1, 1
328, desert, minecraft:desert, AMBIENT, minecraft:bat, 10, 8, 8
329, desert, minecraft:desert, AMBIENT, alexsmobs:fly, 10, 2, 3
330, desert, minecraft:desert, AMBIENT, alexsmobs:cockroach, 10, 5, 5
331, desert, minecraft:desert, AMBIENT, alexsmobs:jerboa, 12, 1, 3
332, desert, minecraft:desert, AMBIENT, alexsmobs:rain_frog, 10, 1, 3
333, desert, minecraft:desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
334, desert, minecraft:desert, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
335, desert, minecraft:desert, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
336, desert, minecraft:desert, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
337, swamp, minecraft:swamp, MONSTER, minecraft:spider, 80, 4, 4
338, swamp, minecraft:swamp, MONSTER, minecraft:zombie, 80, 4, 4
339, swamp, minecraft:swamp, MONSTER, minecraft:zombie_villager, 10, 1, 1
340, swamp, minecraft:swamp, MONSTER, minecraft:skeleton, 80, 4, 4
341, swamp, minecraft:swamp, MONSTER, minecraft:creeper, 80, 4, 4
342, swamp, minecraft:swamp, MONSTER, minecraft:slime, 80, 4, 4
343, swamp, minecraft:swamp, MONSTER, minecraft:enderman, 5, 1, 4
344, swamp, minecraft:swamp, MONSTER, minecraft:witch, 5, 1, 1
345, swamp, minecraft:swamp, MONSTER, minecraft:slime, 10, 1, 1
346, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
347, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:restless_spirit, 17, 1, 1
348, swamp, minecraft:swamp, MONSTER, quark:stoneling, 80, 1, 1
349, swamp, minecraft:swamp, MONSTER, quark:toretoise, 80, 2, 4
350, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:bloody_gadfly, 20, 1, 1
351, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
352, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
353, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
354, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
355, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
356, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
357, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
358, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
359, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:wither_scuttler, 20, 1, 1
360, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
361, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
362, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:zombie_fisherman, 40, 1, 1
363, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
364, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
365, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
366, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:baby_skeleton, 20, 1, 2
367, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
368, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
369, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 1
370, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
371, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
372, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
373, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
374, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:zombie_bruiser, 12, 1, 1
375, swamp, minecraft:swamp, MONSTER, alexsmobs:centipede_head, 10, 1, 1
376, swamp, minecraft:swamp, MONSTER, alexsmobs:farseer, 30, 1, 1
377, swamp, minecraft:swamp, MONSTER, alexsmobs:murmur, 10, 1, 1
378, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
379, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
380, swamp, minecraft:swamp, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
381, swamp, minecraft:swamp, CREATURE, minecraft:sheep, 12, 4, 4
382, swamp, minecraft:swamp, CREATURE, minecraft:pig, 10, 4, 4
383, swamp, minecraft:swamp, CREATURE, minecraft:chicken, 10, 4, 4
384, swamp, minecraft:swamp, CREATURE, minecraft:cow, 10, 4, 4
385, swamp, minecraft:swamp, CREATURE, minecraft:frog, 10, 2, 5
386, swamp, minecraft:swamp, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
387, swamp, minecraft:swamp, CREATURE, alexsmobs:crocodile, 20, 1, 2
388, swamp, minecraft:swamp, CREATURE, alexsmobs:shoebill, 10, 1, 2
389, swamp, minecraft:swamp, CREATURE, alexsmobs:alligator_snapping_turtle, 20, 1, 2
390, swamp, minecraft:swamp, CREATURE, alexsmobs:anaconda, 12, 1, 1
391, swamp, minecraft:swamp, AMBIENT, minecraft:bat, 10, 8, 8
392, swamp, minecraft:swamp, AMBIENT, alexsmobs:fly, 10, 2, 3
393, swamp, minecraft:swamp, AMBIENT, alexsmobs:cockroach, 10, 5, 5
394, swamp, minecraft:swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
395, swamp, minecraft:swamp, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
396, swamp, minecraft:swamp, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
397, swamp, minecraft:swamp, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
398, swamp, minecraft:swamp, WATER_AMBIENT, alexsmobs:catfish, 10, 1, 3
399, swamp, minecraft:mangrove_swamp, MONSTER, minecraft:spider, 80, 4, 4
400, swamp, minecraft:mangrove_swamp, MONSTER, minecraft:zombie, 80, 4, 4
401, swamp, minecraft:mangrove_swamp, MONSTER, minecraft:zombie_villager, 10, 1, 1
402, swamp, minecraft:mangrove_swamp, MONSTER, minecraft:skeleton, 80, 4, 4
403, swamp, minecraft:mangrove_swamp, MONSTER, minecraft:creeper, 80, 4, 4
404, swamp, minecraft:mangrove_swamp, MONSTER, minecraft:slime, 80, 4, 4
405, swamp, minecraft:mangrove_swamp, MONSTER, minecraft:enderman, 5, 1, 4
406, swamp, minecraft:mangrove_swamp, MONSTER, minecraft:witch, 5, 1, 1
407, swamp, minecraft:mangrove_swamp, MONSTER, minecraft:slime, 10, 1, 1
408, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
409, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:restless_spirit, 17, 1, 1
410, swamp, minecraft:mangrove_swamp, MONSTER, quark:stoneling, 80, 1, 1
411, swamp, minecraft:mangrove_swamp, MONSTER, quark:toretoise, 80, 2, 4
412, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:bloody_gadfly, 20, 1, 1
413, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
414, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
415, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
416, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
417, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
418, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
419, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
420, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
421, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:wither_scuttler, 20, 1, 1
422, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
423, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
424, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:zombie_fisherman, 40, 1, 1
425, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
426, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
427, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
428, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:baby_skeleton, 20, 1, 2
429, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
430, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
431, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 1
432, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
433, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
434, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
435, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
436, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:zombie_bruiser, 12, 1, 1
437, swamp, minecraft:mangrove_swamp, MONSTER, alexsmobs:centipede_head, 10, 1, 1
438, swamp, minecraft:mangrove_swamp, MONSTER, alexsmobs:farseer, 30, 1, 1
439, swamp, minecraft:mangrove_swamp, MONSTER, alexsmobs:murmur, 10, 1, 1
440, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
441, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
442, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
443, swamp, minecraft:mangrove_swamp, CREATURE, minecraft:frog, 10, 2, 5
444, swamp, minecraft:mangrove_swamp, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
445, swamp, minecraft:mangrove_swamp, CREATURE, alexsmobs:crocodile, 20, 1, 2
446, swamp, minecraft:mangrove_swamp, CREATURE, alexsmobs:capuchin_monkey, 28, 9, 16
447, swamp, minecraft:mangrove_swamp, CREATURE, alexsmobs:anaconda, 12, 1, 1
448, swamp, minecraft:mangrove_swamp, CREATURE, alexsmobs:mudskipper, 28, 2, 4
449, swamp, minecraft:mangrove_swamp, AMBIENT, minecraft:bat, 10, 8, 8
450, swamp, minecraft:mangrove_swamp, AMBIENT, alexsmobs:fly, 10, 2, 3
451, swamp, minecraft:mangrove_swamp, AMBIENT, alexsmobs:cockroach, 10, 5, 5
452, swamp, minecraft:mangrove_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
453, swamp, minecraft:mangrove_swamp, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
454, swamp, minecraft:mangrove_swamp, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
455, swamp, minecraft:mangrove_swamp, WATER_CREATURE, alexsmobs:mantis_shrimp, 15, 1, 4
456, swamp, minecraft:mangrove_swamp, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
457, swamp, minecraft:mangrove_swamp, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
458, forest, minecraft:forest, MONSTER, minecraft:spider, 80, 4, 4
459, forest, minecraft:forest, MONSTER, minecraft:zombie, 80, 4, 4
460, forest, minecraft:forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
461, forest, minecraft:forest, MONSTER, minecraft:skeleton, 80, 4, 4
462, forest, minecraft:forest, MONSTER, minecraft:creeper, 80, 4, 4
463, forest, minecraft:forest, MONSTER, minecraft:slime, 80, 4, 4
464, forest, minecraft:forest, MONSTER, minecraft:enderman, 5, 1, 4
465, forest, minecraft:forest, MONSTER, minecraft:witch, 5, 1, 1
466, forest, minecraft:forest, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
467, forest, minecraft:forest, MONSTER, born_in_chaos_v1:restless_spirit, 17, 1, 1
468, forest, minecraft:forest, MONSTER, quark:stoneling, 80, 1, 1
469, forest, minecraft:forest, MONSTER, quark:toretoise, 80, 2, 4
470, forest, minecraft:forest, MONSTER, born_in_chaos_v1:bloody_gadfly, 20, 1, 1
471, forest, minecraft:forest, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
472, forest, minecraft:forest, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
473, forest, minecraft:forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
474, forest, minecraft:forest, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
475, forest, minecraft:forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
476, forest, minecraft:forest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
477, forest, minecraft:forest, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
478, forest, minecraft:forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
479, forest, minecraft:forest, MONSTER, born_in_chaos_v1:wither_scuttler, 20, 1, 1
480, forest, minecraft:forest, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
481, forest, minecraft:forest, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
482, forest, minecraft:forest, MONSTER, born_in_chaos_v1:zombie_fisherman, 40, 1, 1
483, forest, minecraft:forest, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
484, forest, minecraft:forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
485, forest, minecraft:forest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
486, forest, minecraft:forest, MONSTER, born_in_chaos_v1:baby_skeleton, 20, 1, 2
487, forest, minecraft:forest, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
488, forest, minecraft:forest, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
489, forest, minecraft:forest, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 1
490, forest, minecraft:forest, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
491, forest, minecraft:forest, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
492, forest, minecraft:forest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
493, forest, minecraft:forest, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
494, forest, minecraft:forest, MONSTER, born_in_chaos_v1:zombie_bruiser, 12, 1, 1
495, forest, minecraft:forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
496, forest, minecraft:forest, MONSTER, alexsmobs:farseer, 30, 1, 1
497, forest, minecraft:forest, MONSTER, alexsmobs:murmur, 10, 1, 1
498, forest, minecraft:forest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
499, forest, minecraft:forest, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
500, forest, minecraft:forest, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
501, forest, minecraft:forest, CREATURE, minecraft:sheep, 12, 4, 4
502, forest, minecraft:forest, CREATURE, minecraft:pig, 10, 4, 4
503, forest, minecraft:forest, CREATURE, minecraft:chicken, 10, 4, 4
504, forest, minecraft:forest, CREATURE, minecraft:cow, 10, 4, 4
505, forest, minecraft:forest, CREATURE, minecraft:wolf, 10, 4, 4
506, forest, minecraft:forest, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
507, forest, minecraft:forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
508, forest, minecraft:forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
509, forest, minecraft:forest, CREATURE, alexsmobs:crow, 10, 3, 5
510, forest, minecraft:forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
511, forest, minecraft:forest, CREATURE, alexsmobs:skunk, 10, 1, 2
512, forest, minecraft:forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
513, forest, minecraft:forest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
514, forest, minecraft:forest, CREATURE, crittersandcompanions:ferret, 10, 2, 3
515, forest, minecraft:forest, CREATURE, crittersandcompanions:jumping_spider, 10, 1, 1
516, forest, minecraft:forest, AMBIENT, minecraft:bat, 10, 8, 8
517, forest, minecraft:forest, AMBIENT, alexsmobs:fly, 10, 2, 3
518, forest, minecraft:forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
519, forest, minecraft:forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
520, forest, minecraft:forest, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
521, forest, minecraft:forest, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
522, forest, minecraft:forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
523, forest, minecraft:flower_forest, MONSTER, minecraft:spider, 80, 4, 4
524, forest, minecraft:flower_forest, MONSTER, minecraft:zombie, 80, 4, 4
525, forest, minecraft:flower_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
526, forest, minecraft:flower_forest, MONSTER, minecraft:skeleton, 80, 4, 4
527, forest, minecraft:flower_forest, MONSTER, minecraft:creeper, 80, 4, 4
528, forest, minecraft:flower_forest, MONSTER, minecraft:slime, 80, 4, 4
529, forest, minecraft:flower_forest, MONSTER, minecraft:enderman, 5, 1, 4
530, forest, minecraft:flower_forest, MONSTER, minecraft:witch, 5, 1, 1
531, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
532, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:restless_spirit, 17, 1, 1
533, forest, minecraft:flower_forest, MONSTER, quark:stoneling, 80, 1, 1
534, forest, minecraft:flower_forest, MONSTER, quark:toretoise, 80, 2, 4
535, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:bloody_gadfly, 20, 1, 1
536, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
537, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
538, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
539, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
540, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
541, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
542, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
543, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
544, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:wither_scuttler, 20, 1, 1
545, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
546, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
547, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:zombie_fisherman, 40, 1, 1
548, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
549, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
550, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
551, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:baby_skeleton, 20, 1, 2
552, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
553, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
554, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 1
555, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
556, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
557, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
558, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
559, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:zombie_bruiser, 12, 1, 1
560, forest, minecraft:flower_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
561, forest, minecraft:flower_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
562, forest, minecraft:flower_forest, MONSTER, alexsmobs:murmur, 10, 1, 1
563, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
564, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
565, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
566, forest, minecraft:flower_forest, CREATURE, minecraft:sheep, 12, 4, 4
567, forest, minecraft:flower_forest, CREATURE, minecraft:pig, 10, 4, 4
